word,definition
"blank","a blank character used to separate successive words in writing or printing"
"blank","to keep the opposing baseball team from winning"
"blase","nonchalantly unconcerned"
"blase","uninterested because of frequent exposure or indulgence"
"blase","very sophisticated especially because of surfeit"
"brief","concise and succinct"
"brief","(of clothing) very short"
"brief","of short duration or distance"
"brief","a condensed written summary or abstract"
"brief","a document stating the facts and points of law of a client's case"
"brief","to give essential information to someone"
"blunt","devoid of any qualifications or disguise or adornment"
"blunt","characterized by directness in manner or speech"
"blunt","used of a knife or other blade"
"blunt","having a broad or rounded end"
"blunt","to make less lively, intense, or vigorous"
"blunt","to make less intense"
"blunt","to make dull or less sharp"
"bushy","resembling a bush in being thickly branched and spreading"
"bushy","used of hair"
"baked","(bread and pastries) cooked by dry heat (as in an oven)"
"baked","dried out by heat or excessive exposure to sunlight"
"burnt","ruined by overcooking"
"burnt","destroyed or badly damaged by fire"
"burnt","treated by heating to a high temperature but below the melting or fusing point"
"brusk","marked by rude or peremptory shortness"
"blame","expletives used informally as intensifiers"
"blame","a reproach for some lapse or misdeed"
"blame","an accusation that you are responsible for some lapse or misdeed"
"blame","to attribute responsibility to"
"blame","to put or pin the blame on"
"blest","highly favored or fortunate (as e.g. by divine grace)"
"bland","smoothly agreeable and courteous with a degree of sophistication"
"bland","lacking stimulating characteristics"
"bland","lacking taste or flavor or tang"
"bluff","bluntly direct and outspoken but good-natured"
"bluff","very steep"
"bluff","the act of bluffing in poker"
"bluff","pretense that your position is stronger than it really is"
"bluff","a high steep bank (usually formed by river erosion)"
"bluff","to frighten someone by pretending to be stronger than one really is"
"bluff","to deceive an opponent by a bold bet on an inferior hand with the result that the opponent withdraws a winning hand"
"bossy","offensively self-assured or given to exercising usually unwarranted power"
"bowed","showing an excessively deferential manner"
"bowed","of a stringed instrument"
"bowed","have legs that curve outward at the knees"
"bowed","forming or resembling an arch"
"boozy","given to or marked by the consumption of alcohol"
"beery","smelling of beer"
"bated","diminished or moderated"
"buxom","of a female body, healthily plump and vigorous"
"buxom","(of a woman's body) having a large bosom and pleasing curves"
"bandy","have legs that curve outward at the knees"
"bandy","to discuss lightly"
"bandy","to exchange blows"
"bandy","to toss or strike a ball back and forth"
"bilgy","smelling like bilge water"
"briny","slightly salty (especially from containing a mixture of seawater and fresh water)"
"briny","any very large body of (salt) water"
"bogus","fraudulent"
"bully","very good, as in much better than average"
"bully","a cruel and brutal fellow"
"bully","a hired thug"
"bully","to discourage or frighten with threats or a domineering manner"
"bully","to be bossy towards"
"butch","used of men"
"butch","(slang) offensive term for a lesbian who is noticeably masculine"
"bleak","offering little or no hope"
"bleak","providing no shelter or sustenance"
"bleak","unpleasantly cold and damp"
"built","(used of soaps or cleaning agents) having a substance (an abrasive or filler) added to increase effectiveness"
"bulgy","curving outward"
"bored","uninterested because of frequent exposure or indulgence"
"bored","tired of the world"
"bitty","very small"
"bulky","of large size for its weight"
"baggy","not fitting closely"
"bally","informal intensifiers"
"banal","repeated too often"
"blind","unable or unwilling to perceive or understand"
"blind","not based on reason or evidence"
"blind","unable to see"
"blind","a protective covering that keeps things out or hinders sight"
"blind","a hiding place sometimes used by hunters, especially duck hunters"
"blind","something intended to misrepresent the true nature of an activity"
"blind","people who have severe visual impairments, considered as a group"
"blind","to make dim by comparison or conceal"
"blind","to make blind by putting the eyes out"
"blind","to render unable to see"
"beefy","muscular and heavily built"
"burly","muscular and heavily built"
"broke","lacking funds"
"barmy","informal or slang terms for mentally irregular"
"barmy","marked by spirited enjoyment"
"batty","informal or slang terms for mentally irregular"
"based","having a base of operations (often used as a combining form)"
"based","having a base"
"busty","(of a woman's body) having a large bosom and pleasing curves"
"barky","resembling the rough bark of a tree"
"bumpy","covered with or full of bumps"
"bumpy","causing or characterized by jolts and irregular movements"
"boffo","resoundingly successful and popular"
"balky","stopping short and refusing to go on"
"blear","tired to the point of exhaustion"
"blear","to make dim or indistinct"
"bifid","divided into two lobes"
"boggy","(of soil) soft and watery"
"bosky","covered with or consisting of bushes or thickets"
"birch","consisting of or made of wood of the birch tree"
"birch","a switch consisting of a twig or a bundle of twigs from a birch tree"
"birch","any betulaceous tree or shrub of the genus Betula having a thin peeling bark"
"birch","hard close-grained wood of any of various birch trees"
"birch","to whip with a birch twig"
"Bahai","of or relating to Bahaism"
"baric","of or relating to or containing barium"
"bovid","of or relating to or belonging to the genus Bos (cattle)"
"bovid","hollow-horned ruminants"
"boric","of or relating to or derived from or containing boron"
"Bantu","of or relating to the African people who speak one of the Bantoid languages or to their culture"
"being","a living thing that has (or can develop) the ability to act or function independently"
"being","the state or fact of existing"
"biont","a discrete unit of living matter"
"beast","a living organism characterized by voluntary movement"
"beast","a cruelly rapacious person"
"brute","a living organism characterized by voluntary movement"
"brute","a cruelly rapacious person"
