word,definition
"suffocation","killing by depriving of oxygen"
"suffocation","the condition of being deprived of oxygen (as by having breathing stopped)"
"springboard","a beginning from which an enterprise is launched"
"springboard","a flexible board for jumping upward"
"single-foot","a rapid gait of a horse in which each foot strikes the ground separately"
"single-foot","go at a rack"
"sailplaning","the activity of flying a glider"
"spaceflight","a voyage outside the Earth's atmosphere"
"spacefaring","a voyage outside the Earth's atmosphere"
"splintering","the act of chipping something"
"subjunction","the act of supplementing"
"spasmolysis","the relaxation or relief of muscle spasms"
"stockpiling","accumulating and storing a reserve supply"
"subtraction","the act of removing a part from the whole"
"subtraction","an arithmetic operation in which the difference between two numbers is calculated"
"subdivision","the act of subdividing"
"subdivision","a section of a section"
"subdivision","a self-contained part of a larger composition (written or musical)"
"subdivision","a division of some larger or more complex organization"
"subdivision","an area composed of subdivided lots"
"showjumping","riding horses in competitions over set courses to demonstrate skill in jumping over obstacles"
"summersault","an acrobatic feat in which the feet roll over the head (either forward or backward) and return"
"shovelboard","a game in which players use long sticks to shove wooden disks onto the scoring area marked on a smooth surface"
"sweepstakes","a lottery in which the prize consists of the money paid by the participants"
"schottische","a German round dance resembling a slow polka"
"schottische","music performed for dancing the schottische"
"senatorship","the office of senator"
"speakership","the position of Speaker"
"stewardship","the position of steward"
"studentship","the position of student"
"stenography","the act or art of writing in shorthand"
"stenography","a method of writing rapidly"
"splenectomy","surgical removal of the spleen"
"stylostixis","treatment of pain or disease by inserting the tips of needles at specific points on the skin"
"splattering","the act of splashing a (liquid) substance on a surface"
"splattering","the noise of something spattering or sputtering explosively"
"squandering","spending resources lavishly and wastefully"
"shoplifting","the act of stealing goods that are on display in a store"
"safekeeping","the responsibility of a guardian or keeper"
"spelaeology","the pastime of exploring caves"
"spelaeology","the scientific study of caves"
"stimulation","the act of arousing an organism to action"
"stimulation","any stimulating information or event"
"stimulation","(physiology) the effect of a stimulus (on nerves or organs etc.)"
"side-glance","a glance sideways"
"sightseeing","going about to look at places of interest"
"symbolizing","the act of representing something with a symbol"
"symbolising","the act of representing something with a symbol"
"sericulture","the production of raw silk by raising silkworms"
"sericulture","raising silkworms in order to obtain raw silk"
"suffixation","formation of a word by means of a suffix"
"stocktaking","making an itemized list of merchandise or supplies on hand"
"stocktaking","reappraisal of a situation or position or outlook"
"smokescreen","an action intended to conceal or confuse or obscure"
"smokescreen","(military) screen consisting of a cloud of smoke that obscures movements"
"sun-worship","the worship of the sun"
"selenolatry","the worship of the moon"
"systematism","the habitual practice of systematization and classification"
"suppression","(psychology) the conscious exclusion of unacceptable thoughts or desires"
"suppression","forceful prevention"
"suppression","the act of withholding or withdrawing some book or writing from publication or circulation"
"suppression","the failure to develop some part or organ"
"syndication","selling an article or cartoon for publication in many magazines or newspapers at the same time"
"syndication","organizing into or administering as a syndicate"
"supervision","management by overseeing the performance or operation of a person or group"
"supervising","management by overseeing the performance or operation of a person or group"
"stipulation","a restriction that is insisted upon as a condition for an agreement"
"stipulation","an assumption on which rests the validity or effect of something else"
"stipulation","(law) an agreement or concession made by parties in a judicial proceeding (or by their attorneys) relating to the business before the court"
"stylization","the act of stylizing"
"stylisation","the act of stylizing"
"snickersnee","fighting with knives"
"sponsorship","the act of sponsoring (either officially or financially)"
"sustainment","the act of sustaining life by food or providing a means of subsistence"
"segregation","the act of segregating or sequestering"
"segregation","a social system that provides separate facilities for minority groups"
"segregation","(genetics) the separation of paired alleles during meiosis so that members of each pair of alleles appear in different gametes"
"socializing","the act of meeting for social purposes"
"socialising","the act of meeting for social purposes"
"solmization","singing using solfa syllables to denote the notes of the scale of C major"
"solmization","a system of naming the notes of a musical scale by syllables instead of letters"
"sarcodinian","protozoa that move and capture food by forming pseudopods"
"spirochaete","parasitic or free-living bacteria"
"silversides","the common North American shiner"
"silversides","small fishes having a silver stripe along each side"
"shrimp-fish","slender tropical shallow-water East Indian fish covered with transparent plates"
"soldierfish","the larger squirrelfishes"
"stickleback","small (2-4 inches) pugnacious mostly scaleless spiny-backed fishes of northern fresh and littoral waters having elaborate courtship"
"smoothhound","smooth dogfish of European coastal waters"
"scissortail","grey flycatcher of the southwestern United States and Mexico and Central America having a long forked tail and white breast and salmon and scarlet markings"
"styracosaur","an unusual ceratopsian dinosaur having many large spikes around the edge of its bony frill and a long nose horn"
"stegosaurus","herbivorous ornithischian dinosaur with a row of bony plates along its back and a spiked tail probably used as a weapon"
"saurischian","herbivorous or carnivorous dinosaur having a three-pronged pelvis like that of a crocodile"
"sertularian","feathery colony of long-branched stems bearing stalkless paired polyps"
"schistosome","flatworms parasitic in the blood vessels of mammals"
"sleuthhound","a breed of large powerful hound of European origin having very acute smell and used in tracking"
"sleuthhound","a detective who follows a trail"
"slave-maker","an ant that attacks colonies of other ant species and carries off the young to be reared as slave ants"
"spermophile","any of various terrestrial burrowing rodents of Old and New Worlds"
"sericterium","silk-producing gland of insects (especially of a silkworm) or spiders"
"sharksucker","remoras found attached to sharks"
"snakeblenny","found in Arctic and northern Atlantic waters"
"surgeonfish","brightly colored coral-reef fish with knifelike spines at the tail"
"scorpaenoid","fishes having the head armored with bony plates"
"skilletfish","clingfish with typical skillet shape"
"spasmolytic","a drug used to relieve or prevent spasms (especially of the smooth muscles)"
"self-loader","a firearm that reloads itself"
"summerhouse","a small roofed building affording shade and rest"
"shadowgraph","a photographic image produced on a radiosensitive surface by radiation other than visible light (especially by X-rays or gamma rays)"
"six-shooter","a pistol with a revolving cylinder (usually having six chambers for bullets)"
"scaffolding","a system of scaffolds"
"saddlecloth","stable gear consisting of a blanket placed under the saddle"
"sandblaster","a tool that throws out a blast of steam laden with sand"
"sarcophagus","a stone coffin (usually bearing sculpture or inscriptions)"
"schoolhouse","a building where young people receive education"
"sclerometer","a measuring instrument that measures the hardness of materials by penetrating them with a stylus that has a diamond point"
"salinometer","a hydrometer that determines the concentration of salt solutions by measuring their density"
"scopolamine","an alkaloid with anticholinergic effects that is used as a sedative and to treat nausea and to dilate the pupils in ophthalmic procedures"
"seismograph","a measuring instrument for detecting and measuring the intensity and direction and duration of movements of the ground (as an earthquake)"
"searchlight","a light source with reflectors that projects a beam of light in a particular direction"
"self-feeder","a machine that automatically provides a supply of some material"
"screwdriver","a hand tool for driving screws"
"screwdriver","a cocktail made with vodka and orange juice"
"semitrailer","a trailer having wheels only in the rear"
"scriptorium","a room in a monastery that is set aside for writing or copying manuscripts"
"servosystem","control system that converts a small mechanical motion into one requiring much greater power"
"shuttlecock","badminton equipment consisting of a ball of cork or rubber with a crown of feathers"
"shuttlecock","send or toss to and fro, like a shuttlecock"
"silverpoint","a drawing made on specially prepared paper with an instrument having a silver tip (15th and 16th centuries)"
"simvastatin","an oral lipid-lowering medicine (trade name Zocor) administered to reduce blood cholesterol levels"
"singlestick","a stick used instead of a sword for fencing"
"shirtsleeve","the sleeve of a shirt"
"shrink-wrap","the clinging transparent plastic film that is used to shrinkwrap something"
"spherometer","a measuring instrument for measuring the curvature of a surface"
"splashboard","protective covering consisting of a panel to protect people from the splashing water or mud etc."
"splashboard","protective covering consisting of a broad plank along a gunwale to keep water from splashing over the side"
"spear-point","the head and sharpened point of a spear"
"spectrogram","a photographic record of a spectrum"
"speedometer","a meter fixed to a vehicle that measures and displays its speed"
"steamroller","vehicle equipped with heavy wide smooth rollers for compacting roads and pavements"
"steamroller","a massive inexorable force that seems to crush everything in its way"
"steamroller","make level or flat with a steamroller"
"steamroller","overwhelm by using great force"
"steamroller","crush with a steamroller as if to level"
"steamroller","proceed with great force"
"steamroller","bring to a specified state by overwhelming force or pressure"
"stockinette","knit used especially for infants' wear and undergarments"
"streamliner","a streamlined train"
"streetlight","a lamp supported on a lamppost"
"stem-winder","a watch that is wound by turning a knob at the stem"
"stereophony","reproducer in which two microphones feed two or more loudspeakers to give a three-dimensional effect to the sound"
"stroboscope","scientific instrument that provides a flashing light synchronized with the periodic movement of an object"
"stereoscope","an optical device for viewing stereoscopic photographs"
"stethoscope","a medical instrument for listening to the sounds generated inside the body"
"switchblade","a pocketknife with a blade that springs open at the press of a button"
"switchboard","telephone central where circuits are completed with patchcords"
"synchromesh","an automotive system for shifting gears in which the gears revolve at the same speed and so shift smoothly"
"synchrotron","cyclotron in which the electric field is maintained at a constant frequency"
"synthesizer","(music) an electronic instrument (usually played with a keyboard) that generates and modifies sounds electronically and can imitate a variety of other musical instruments"
"synthesizer","an intellectual who synthesizes or uses synthetic methods"
"synthesiser","(music) an electronic instrument (usually played with a keyboard) that generates and modifies sounds electronically and can imitate a variety of other musical instruments"
"synthesiser","an intellectual who synthesizes or uses synthetic methods"
"swallowtail","a man's full-dress jacket with two long tapering tails at the back"
"superficies","outer surface of an area or a body"
"superficies","the purely external aspect of a thing"
"supermarket","a large self-service grocery store selling groceries and dairy products and household goods"
"supertanker","the largest class of oil tankers"
"suppository","a small plug of medication designed for insertion into the rectum or vagina where it melts"
"sulfonamide","antibacterial consisting of any of several synthetic organic compounds capable of inhibiting the growth of bacteria that require PABA"
"suppressant","a drug that suppresses appetite"
"shelterbelt","hedge or fence of trees designed to lessen the force of the wind and reduce erosion"
"swingletree","a crossbar that is attached to the traces of a draft horse and to the vehicle or implement that the horse is pulling"
"seriousness","the trait of being serious"
"seriousness","the quality of arousing fear or distress"
"seriousness","an earnest and sincere feeling"
"sociability","the relative tendency or disposition to be sociable or associate with one's fellows"
"shapeliness","the quality of having a well-rounded body"
"showstopper","something that is strikingly attractive or has great popular appeal"
"showstopper","an act so striking or impressive that the show must be delayed until the audience quiets down"
"stateliness","impressiveness in scale or proportion"
"stateliness","an elaborate manner of doing something"
"scrawniness","the property of being stunted and inferior in size or quality"
"scrawniness","the bodily property of lacking flesh"
"scrubbiness","the property of being stunted and inferior in size or quality"
"salableness","the quality of being salable or marketable"
"suitability","the quality of having the properties that are right for a specific purpose"
"superiority","the quality of being superior"
"superiority","displaying a sense of being better than others"
"superiority","the quality of being at a competitive advantage"
"superiority","the state of excelling or surpassing or going beyond usual limits"
"specialness","the quality of being particular and pertaining to a specific case or instance"
"specialness","a distinguishing trait"
"specificity","the quality of being specific rather than general"
"specificity","the quality of being specific to a particular organism"
"singularity","the quality of being one of a kind"
"singularity","strangeness by virtue of being remarkable or unusual"
"simmpleness","absence of affectation or pretense"
"spontaneity","the quality of being spontaneous and coming from natural feelings without constraint"
"strangeness","unusualness as a consequence of not being well known"
"strangeness","the quality of being alien or not native"
"strangeness","(physics) one of the six flavors of quark"
"splashiness","lack of elegance as a consequence of being pompous and puffed up with vanity"
"stylishness","elegance by virtue of being fashionable"
"sensitivity","the ability to respond to affective changes in your interpersonal environment"
"sensitivity","the ability to respond to physical stimuli or to register small physical amounts or differences"
"sensitivity","(physiology) responsiveness to external stimuli"
"sensitivity","sensitivity to emotional feelings (of self and others)"
"sensitivity","susceptibility to a pathogen"
"scrappiness","the trait of being scrappy and pugnacious"
"saintliness","the quality of resembling a saint"
"selfishness","stinginess resulting from a concern for one's own welfare and a disregard of others"
"sottishness","lack of restraint in use of alcohol"
"sottishness","stupefaction from drink"
"self-regard","the quality of being worthy of esteem or respect"
"staunchness","loyalty in the face of trouble and difficulty"
"subduedness","a disposition to be patient and long suffering"
"subduedness","the property of lights or sounds that lack brilliance or are reduced in intensity"
"songfulness","the property of being suitable for singing"
"slenderness","the property of an attractively thin person"
"slenderness","relatively small dimension through an object as opposed to its length or width"
"slenderness","the quality of being slight or inadequate"
"swarthiness","a swarthy complexion"
"squattiness","a short and stout physique"
"steatopygia","an extreme accumulation of fat on the buttocks"
"snuff-color","dark yellowish brown"
"springiness","the elasticity of something that can be stretched and returns to its original length"
"strenuosity","intense energy"
"solubleness","the property of being dissoluble"
"subsequence","following in time"
"subsequence","something that follows something else"
"stuntedness","smallness of stature"
"shallowness","lack of depth of knowledge or thought or feeling"
"shallowness","the quality of lacking physical depth"
"superfluity","extreme excess"
"sufficiency","the quality of being sufficient for the end in view"
"sufficiency","an adequate quantity"
"sufficiency","sufficient resources to provide comfort and meet obligations"
"shortcoming","a failing or deficiency"
"sumptuosity","the quality possessed by something that is excessively expensive"
"selectivity","the property of being selective"
"sovereignty","the authority of a state to govern another state"
"sovereignty","government free from external control"
"sovereignty","royal authority"
"scalability","the quality of being scalable"
"solvability","the property (of a problem or difficulty) that makes it possible to solve"
"supercilium","the arch of hair above each eye"
"suppuration","a fluid product of inflammation"
"suppuration","(medicine) the formation of morbific matter in an abscess or a vesicle and the discharge of pus"
"sideroblast","an erythroblast having granules of ferritin"
"subthalamus","the ventral part of the thalamus"
"spindlelegs","long thin legs"
"spindlelegs","a thin person with long thin legs"
"stereoscopy","three-dimensional vision produced by the fusion of two slightly different views of a scene on each retina"
"somesthesia","the faculty of bodily perception"
"somesthesia","the perception of tactual or proprioceptive or gut sensations"
"somesthesis","the faculty of bodily perception"
"showmanship","the ability to present something (especially theatrical shows) in an attractive manner"
"soldiership","skills that are required for the life of soldier"
"sensibility","(physiology) responsiveness to external stimuli"
"sensibility","mental responsiveness and awareness"
"sensibility","refined sensitivity to pleasurable or painful impressions"
"somatosense","any of the sensory systems that mediate sensations of pressure and tickle and warmth and cold and vibration and limb position and limb movement and pain"
"sightedness","normal use of the faculty of vision"
"synesthesia","a sensation that normally occurs in one sense modality occurs when another modality is stimulated"
"succedaneum","(medicine) something that can be used as a substitute (especially any medicine that may be taken in place of another)"
"subsumption","incorporating something under a more general category"
"subsumption","the premise of a syllogism that contains the minor term (which is the subject of the conclusion)"
"supposition","the cognitive process of supposing"
"supposition","a hypothesis that is taken for granted"
"supposition","a message expressing an opinion based on incomplete evidence"
"speculation","continuous and profound contemplation or musing on a subject or series of subjects of a deep or abstruse nature"
"speculation","a hypothesis that has been formed by speculating or conjecturing, usually with little hard evidence"
"speculation","a message expressing an opinion based on incomplete evidence"
"speculation","an investment that is very risky but could yield great profits"
"soothsaying","the art or gift of prophecy, or the pretense of prophecy, by supernatural means"
"self-deceit","a misconception that is favorable to the person who holds it"
"supremacism","the belief that some particular group or race is superior to all others"
"scholarship","profound scholarly knowledge"
"scholarship","financial aid provided to a student on the basis of academic merit"
"soteriology","the branch of Christian theology that deals with salvation as the effect of a divine agency"
"southernism","an attitude characteristic of Southerners (especially in the US)"
"southernism","a locution or pronunciation peculiar to the southern United States"
"semasiology","the branch of semantics that studies the cognitive aspects of meaning"
"systematics","the science of systematic classification"
"surrebutter","(law) a pleading by the plaintiff in reply to the defendant's rebutter"
"surrebuttal","a pleading by the plaintiff in reply to the defendant's rebuttal"
"subcontract","a contract assigning to another party some obligations of a prior contract"
"subcontract","work under a subcontract"
"subcontract","arranged for contracted work to be done by others"
"spreadsheet","a screen-oriented interactive program enabling a user to lay out financial data on the screen"
"subornation","perjured testimony that someone was persuaded to give"
"subornation","underhandedly or improperly inducing someone to do something improper or unlawful"
"skulduggery","verbal misrepresentation intended to take advantage of you in some way"
"solmisation","a system of naming the notes of a musical scale by syllables instead of letters"
"subdominant","(music) the fourth note of the diatonic scale"
"superstrate","the language of a later invading people that is imposed on an indigenous population and contributes features to their language"
"superstrate","any stratum or layer superimposed on another"
"seriocomedy","a comedy with serious elements or overtones"
"syncopation","music (especially dance music) that has a syncopated rhythm"
"syncopation","a musical rhythm accenting a normally weak beat"
"syncopation","(phonology) the loss of sounds from within a word (as in `fo'c'sle' for `forecastle')"
"syllabicity","the pattern of syllable formation in a particular language"
"suspiration","an utterance made by exhaling audibly"
"susurration","speaking softly without vibration of the vocal cords"
"susurration","the indistinct sound of people whispering"
"scuttlebutt","a report (often malicious) about the behavior of other people"
"self-praise","speaking of yourself in superlatives"
"sublimation","in chemistry, a change directly from the solid to the gaseous state without becoming liquid"
"submergence","sinking until covered completely with water"
"soulfulness","deep feeling or emotion"
"subluxation","partial displacement of a joint or organ"
"self-hatred","shame resulting from strong dislike of yourself or your actions"
"self-esteem","a feeling of pride in yourself"
"sensualness","desire for sensual pleasures"
"slumgullion","a thin stew of meat and vegetables"
"smorgasbord","an assortment of foods starting with herring or smoked eel or salmon etc with bread and butter"
"smorgasbord","a collection containing a variety of sorts of things"
"sweetbreads","edible glands of an animal"
"spaghettini","thin spaghetti"
"scuppernong","amber-green muscadine grape of southeastern United States"
"sauerbraten","pot roast marinated several days in seasoned vinegar before cooking"
"stratocracy","government by the military and an army"
"shipbuilder","a business that builds and repairs ships"
"shipbuilder","a person who builds ships as a business"
"shipbuilder","a carpenter who helps build and launch wooden vessels"
"superfamily","(biology) a taxonomic group ranking below an order but above a family"
"superphylum","(biology) a taxonomic group ranking between a phylum and below a class or subclass"
"syndicalism","a radical political movement that advocates bringing industry and government under the control of labor unions"
"secretariat","an administrative unit responsible for maintaining records and other secretarial duties"
"squirearchy","the gentry who own land (considered as a class)"
"suprematism","a geometric abstractionist movement originated by Kazimir Malevich in Russia that influenced constructivism"
"smithereens","a collection of small fragments considered as a whole"
"semitropics","regions adjacent to the tropics"
"superstring","a hypothetical particle that is the elementary particle in a theory of space-time"
"syndicalist","an advocate of anarchism"
"slaughterer","a person who slaughters or dresses meat for market"
"stoolpigeon","someone acting as an informer or decoy for the police"
"storyteller","someone who tells a story"
"storyteller","someone who tells lies"
"self-seeker","a person who places expediency above principle"
"speechmaker","a person who delivers a speech or oration"
"speechifier","a person who delivers a speech or oration"
"systematist","an organizer who puts things in order"
"systematist","a biologist who specializes in the classification of organisms into groups on the basis of their structure and origin and behavior"
"salesperson","a person employed to represent a business and to sell its merchandise to customers in a store or to customers who are visited"
"schoolchild","a young person attending school (up through senior high school)"
"sandwichman","a person with advertising boards hanging from the shoulders"
"schoolma'am","a woman schoolteacher (especially one regarded as strict)"
"scorekeeper","an official who records the score during the progress of a game"
"scoutmaster","the leader of a troop of Scouts"
"saxophonist","a musician who plays the saxophone"
"screwballer","(baseball) a pitcher who throws screwballs"
"scrutinizer","a careful examiner"
"scrutiniser","a careful examiner"
"scaremonger","a person who spreads frightening rumors and stirs up trouble"
"safebreaker","a thief who breaks open safes to steal valuable contents"
"safecracker","a thief who breaks open safes to steal valuable contents"
"sightreader","a performer who reads without preparation or prior acquaintance (as in music)"
"slaveholder","someone who holds slaves"
"sleepwalker","someone who walks about in their sleep"
"silversmith","someone who makes or repairs articles of silver"
"sheepherder","a herder of sheep (on an open range)"
"slop-seller","a dealer in cheap ready-made clothing"
"selectwoman","an elected member of a board of officials who run New England towns"
"smallholder","a person owning or renting a smallholding"
"shepherdess","a woman shepherd"
"semanticist","a specialist in the study of meaning"
"semiotician","a specialist in the study of meaning"
"storekeeper","a merchant who owns or manages a shop"
"stockjobber","one who deals only with brokers or other jobbers"
"stock-taker","an employee whose job is to take inventory"
"stockholder","someone who holds shares of stock in a corporation"
"shareholder","someone who holds shares of stock in a corporation"
"sociologist","a social scientist who studies the institutions and development of human society"
"speedskater","an ice-skater who races competitively"
"spellbinder","an orator who can hold his listeners spellbound"
"stakeholder","someone entrusted to hold the stakes for two or more persons betting against one another"
"stonecutter","someone who cuts or carves stone"
"stonewaller","one who stonewalls or refuses to answer or cooperate"
"scattergood","someone who spends money prodigally"
"spinmeister","a public relations person who tries to forestall negative publicity by publicizing a favorable interpretation of the words or actions of a company or political party or famous person"
"spokeswoman","a female spokesperson"
"sportswoman","someone who engages in sports"
"stateswoman","a woman statesman"
"summercater","Maine slang for a temporary summer resident of Maine"
"steamfitter","a craftsman who installs and maintains equipment for ventilating or heating or refrigerating"
"spot-welder","a welder who does spot welding"
"steelworker","a worker engaged in making steel"
"steeplejack","someone who builds or maintains very tall structures"
"stepbrother","a brother who has only one parent in common with you"
"spacewalker","an astronaut who is active outside a spacecraft in outer space"
"snowboarder","someone who slides down snow-covered slopes while standing on a snowboard"
"specializer","an expert who is devoted to one occupation or branch of learning"
"specialiser","an expert who is devoted to one occupation or branch of learning"
"stockbroker","an agent in the buying and selling of stocks and bonds"
"suburbanite","a resident of a suburb"
"sympathizer","someone who shares your feelings or opinions and hopes that you will be successful"
"sympathizer","commiserates with someone who has had misfortune"
"suffragette","a woman advocate of women's right to vote (especially a militant advocate in the United Kingdom at the beginning of the 20th century)"
"sympathiser","someone who shares your feelings or opinions and hopes that you will be successful"
"sympathiser","commiserates with someone who has had misfortune"
"straphanger","a standing subway or bus passenger who grips a hanging strap for support"
"straphanger","a commuter who uses public transportation"
"supremacist","a person who advocates the supremacy of some particular group or race over all others"
"suprematist","an artist of the school of suprematism"
"surfboarder","someone who engages in surfboarding"
"stripteaser","a performer who provides erotic entertainment by undressing to music"
"surrenderer","a person who yields or surrenders"
"survivalist","someone who tries to insure their personal survival or the survival of their group or nation"
"symposiarch","the person who proposes toasts and introduces speakers at a banquet"
"southwester","a strong wind from the southwest"
"southeaster","a strong wind from the southeast"
"serendipity","good luck in making unexpected and fortunate discoveries"
"single-leaf","pinon of southwestern United States having solitary needles and often many stems"
"stylopodium","an enlargement at the base of the style in some Umbelliferae"
"spatterdock","common water lily of eastern and central North America, having broad leaves and globe-shaped yellow flowers"
"shittimwood","wood of the shittah tree used to make the ark of the Hebrew Tabernacle"
"shittimwood","shrubby thorny deciduous tree of southeastern United States with white flowers and small black drupaceous fruit"
"shittimwood","deciduous tree of southeastern United States and Mexico"
"spoonflower","tropical American aroid having edible tubers that are cooked and eaten like yams or potatoes"
"sauce-alone","European herb that smells like garlic"
"shad-flower","annual weed of Europe and North America having a rosette of basal leaves and tiny flowers followed by oblong seed capsules"
"swallowwort","perennial herb with branched woody stock and bright yellow flowers"
"swallowwort","tropical herb having orange-red flowers followed by pods suggesting a swallow with outspread wings"
"silversword","low-growing plant found only in volcanic craters on Hawaii having rosettes of narrow pointed silver-green leaves and clusters of profuse red-purple flowers on a tall stem"
"strawflower","Australian plant naturalized in Spain having flowers of lemon yellow to deep gold"
"strawflower","any of various plants of the genus Helipterum"
"strawflower","plant of southern and southeastern United States grown for its yellow flowers that can be dried"
"silver-lace","shrubby perennial of the Canary Islands having white flowers and leaves and hairy stems covered with dustlike down"
"swan-flower","any of several orchids of the genus Cycnoches having slender arching columns of flowers suggesting the neck of a swan"
"short-grass","any of various grasses that are short and can tolerate drought conditions"
"staggerbush","deciduous shrub of coastal plain of the eastern United States having nodding pinkish-white flowers"
"silverberry","deciduous unarmed North American shrub with silvery leaves and fruits"
"silver-bush","deciduous unarmed North American shrub with silvery leaves and fruits"
"silver-bush","silvery hairy European shrub with evergreen foliage and pale yellow flowers"
"stringybark","any of several Australian eucalypts having fibrous inner bark"
"shellflower","cultivated for its shining oblong leaves and arching clusters of white flowers with pink shading and crinkled yellow lips with variegated magenta stripes"
"shellflower","showy perennial of marshlands of eastern and central North America having waxy lanceolate leaves and flower with lower part creamy white and upper parts pale pink to deep purple"
"sansevieria","grown as a houseplant for its mottled fleshy sword-shaped leaves or as a source of fiber"
"salmonberry","large erect red-flowered raspberry of western North America having large pinkish-orange berries"
"salmonberry","white-flowered raspberry of western North America and northern Mexico with thimble-shaped orange berries"
"salmonberry","creeping raspberry of north temperate regions with yellow or orange berries"
"slipperwort","any garden plant of the genus Calceolaria having flowers with large inflated slipper-shaped lower lip"
"schizanthus","any plant of the genus Schizanthus having finely divided leaves and showy variegated flowers"
"sclerotinia","any fungus of the genus Sclerotinia"
"spiritualty","property or income owned by a church"
"stephanotis","any of various evergreen climbing shrubs of the genus Stephanotis having fragrant waxy flowers"
"seigniorage","charged by a government for coining bullion"
"subsistence","minimal (or marginal) resources for subsisting"
"subsistence","the state of existing in reality"
"subsistence","a means of surviving"
"subtreasury","a subordinate treasury or place of deposit"
"shinplaster","paper money of little value issued on insufficient security"
"solidifying","the process of becoming hard or solid by cooling or drying or crystallization"
"stovepiping","retrieval of information from unconnected databases"
"stagflation","a period of slow economic growth and high unemployment (stagnation) while prices rise (inflation)"
"synchronism","the relation that exists when things occur at the same time"
"sinuousness","having curves"
"shadowiness","relative darkness caused by light rays being intercepted by an opaque body"
"sinlessness","the state of being unsullied by sin or moral wrong"
"sideropenia","a deficiency of iron"
"shigellosis","an acute infection of the intestine by shigella bacteria"
"septicaemia","invasion of the bloodstream by virulent microorganisms from a focus of infection"
"seasickness","motion sickness experienced while traveling on water"
"stomachache","an ache localized in the stomach or abdominal region"
"salpingitis","inflammation of a Fallopian tube (usually the result of infection spreading from the vagina or uterus) or of a Eustachian tube"
"spondylitis","inflammation of a spinal joint"
"sketchiness","incompleteness of details"
"squalidness","sordid dirtiness"
"sterileness","(of non-living objects) the state of being free of pathogenic organisms"
"sarcoidosis","a chronic disease of unknown cause marked by the formation of nodules in the lungs and liver and lymph glands and salivary glands"
"scleroderma","an autoimmune disease that affects the blood vessels and connective tissue"
"steatorrhea","the presence of greater than normal amounts of fat in the feces which are frothy and foul smelling and floating"
"stilbestrol","a potent estrogen used in medicine and in feed for livestock and poultry"
"sternutator","a chemical substance that causes sneezing and coughing and crying"
"steerageway","(nautical) the minimum rate of motion needed for a vessel to be maneuvered"
"superfetate","conceive when a fetus is already present in the uterus"
"suburbanize","make suburban in character"
"suburbanize","take on suburban character"
"suburbanise","make suburban in character"
"suburbanise","take on suburban character"
"superinfect","infect (an infected cell) further or infect a cell already containing similar organisms"
"sensibilize","make sensitive or aware"
"sensibilise","make sensitive or aware"
"strangulate","become constricted"
"strangulate","constrict a hollow organ or vessel so as to stop the flow of blood or air"
"strangulate","kill by squeezing the throat of so as to cut off the air"
"supercharge","increase the pressure on a gas or liquid"
"supercharge","increase or raise"
"synchronize","make synchronous and adjust in time or manner"
"synchronize","cause to indicate the same time or rate"
"synchronize","operate simultaneously"
"synchronize","arrange or represent events so that they co-occur"
"synchronize","make motion picture sound exactly simultaneous with the action"
"synchronize","happen at the same time"
"synchronise","make synchronous and adjust in time or manner"
"synchronise","cause to indicate the same time or rate"
"synchronise","operate simultaneously"
"synchronise","arrange or represent events so that they co-occur"
"synchronise","make motion picture sound exactly simultaneous with the action"
"synchronise","happen at the same time"
"scintillate","be lively or brilliant or exhibit virtuosity"
"scintillate","physics: fluoresce momentarily when struck by a charged particle or high-energy photon"
"scintillate","emit or reflect light in a flickering manner"
"scintillate","reflect brightly"
"scintillate","give off"
"standardize","cause to conform to standard or norm"
"standardize","evaluate by comparing with a standard"
"standardise","cause to conform to standard or norm"
"standardise","evaluate by comparing with a standard"
"systematize","arrange according to a system or reduce to a system"
"systematise","arrange according to a system or reduce to a system"
"sequestrate","set apart from others"
"sequestrate","keep away from others"
"speech-read","interpret by lipreading"
"singularize","distinguish as singular"
"singularise","distinguish as singular"
"soliloquize","talk to oneself"
"soliloquise","talk to oneself"
"subvocalize","articulate without making audible sounds"
"subvocalise","articulate without making audible sounds"
"spreadeagle","defeat disastrously"
"silverplate","plate with silver"
"sulphurette","combine with sulfur"
"superimpose","place on top of"
"syllabicate","divide into syllables"
"soft-solder","repair with soft-solder"
"superscribe","write on the outside or upper part of"
"superscribe","write on the top or outside"
"superintend","watch and direct"
"street-walk","walk the streets in search of customers"
"turbulently","in a stormy or violent manner"
"turbulently","in a turbulent manner"
"temporarily","for a limited time only"
"technically","with regard to technical skill and the technology available"
"technically","with regard to technique"
"technically","according to the exact meaning"
"thenceforth","from that time on"
"topsy-turvy","in disorderly haste"
"topsy-turvy","in a disordered manner"
"topsy-turvy","in utter disorder"
"tentatively","in a tentative manner"
"tenaciously","with obstinate determination"
"torturously","in a very painful manner"
"temperately","in a sparing manner"
"temperately","without extravagance"
"temperately","with restraint"
"treasonably","in a disloyal and faithless manner"
"talkatively","in a chatty loquacious manner"
"therewithal","together with all that"
"thereabouts","near that place"
"thereabouts","near that time or date"
"transiently","for a very short time"
"tremulously","in a tremulous manner"
"trenchantly","in a vigorous and effective manner"
"truculently","in a defiantly truculent manner"
"truculently","in an aggressively truculent manner"
"tastelessly","without taste or in poor taste"
"theretofore","up to that time"
"tessellated","decorated with small pieces of colored glass or stone fitted together in a mosaic"
