word,definition
"band","an unofficial association of people or groups"
"band","instrumentalists not including string players"
"band","a group of musicians playing popular music for dancing"
"band","to attach a ring to the foot of, in order to identify"
"band","to bind or tie together, as with a band"
"bard","an ornamental caparison for a horse"
"bard","a lyric poet"
"beam","a gymnastic apparatus used by women gymnasts"
"beam","long thick piece of wood or metal or concrete, etc., used in construction"
"beam","the broad side of a ship"
"beam","(nautical) breadth amidships"
"beam","a signal transmitted along a narrow path"
"beam","a column of light (as from a beacon)"
"beam","a group of nearly parallel lines of electromagnetic radiation"
"beam","to smile radiantly"
"beam","to broadcast over the airwaves, as in radio or television"
"beam","to express with a cheerful face or smile"
"beam","to experience a feeling of well-being or happiness, as from good health or an intense emotion"
"beam","to have a complexion with a strong bright color, such as red or pink"
"beam","to emit light"
"bark","a sailing ship with 3 (or more) masts"
"bark","the sound made by a dog"
"bark","a noise resembling the bark of a dog"
"bark","tough protective covering of the woody stems and roots of trees and other woody plants"
"bark","to tan a skin with bark tannins"
"bark","to speak in an unfriendly tone"
"bark","to make barking sounds"
"bark","to remove the bark of a tree"
"bale","a large bundle bound for storage or transport"
"bale","to make into a bale"
"barn","an outlying farm building for storing grain or animal feed and housing farm animals"
"barn","(physics) a unit of nuclear cross section"
"bend","curved segment (of a road or river or railroad track etc.)"
"bend","diagonal line traversing a shield from the upper right corner to the lower left"
"bend","movement that causes the formation of a curve"
"bend","a circular segment of a curve"
"bend","an angular or rounded shape made by folding"
"bend","to change direction"
"bend","to form a curve or angle"
"bead","a small ball with a hole through the middle"
"bead","a beaded molding for edging or decorating furniture"
"bead","a shape that is spherical and small"
"bead","to string together like beads"
"bead","to decorate by sewing beads onto"
"bead","to form into beads, as of water or sweat"
"bell","a hollow device made of metal that makes a ringing sound when struck"
"bell","the flared opening of a tubular device"
"bell","a percussion instrument consisting of a set of tuned bells that are struck with a hammer"
"bell","a push button at an outer door that gives a ringing or buzzing signal when pushed"
"bell","the sound of a bell being struck"
"bell","the shape of a bell"
"bell","(nautical) each of the eight half-hour units of nautical time signaled by strokes of a ship's bell"
"bell","to attach a bell to"
"bier","a stand to support a corpse or a coffin prior to burial"
"bier","a coffin along with its stand"
"bunk","a bed on a ship or train"
"bunk","a rough bed, as at a campsite"
"bunk","a long trough for feeding cattle"
"bunk","beds built one above the other"
"bunk","a message that seems to convey no meaning"
"bunk","unacceptable behavior (especially ludicrously false statements)"
"bunk","to provide with a bunk or bed"
"bunk","to avoid paying"
"bike","a wheeled vehicle that has two wheels and is moved by foot pedals"
"bike","a motor vehicle with two wheels and a strong frame"
"bike","to ride a bicycle"
"boat","a small vessel for travel on water"
"boat","a dish (often boat-shaped) for serving gravy or sauce"
"boat","to ride in a boat on water"
"bore","a hole or passage made by a drill"
"bore","diameter of a tube or gun barrel"
"bore","a high wave (often dangerous) caused by tidal flow (as by colliding tidal currents or in a narrow estuary)"
"bore","a person who evokes boredom"
"bore","to make a hole, especially with a pointed power or hand tool"
"bore","to cause to be bored"
"bota","a wine bottle made of leather"
"body","the external structure of a vehicle"
"body","a resonating chamber in a musical instrument (as the body of a violin)"
"body","the property of holding together and retaining its shape"
"body","the main mass of a thing"
"body","the entire structure of an organism"
"body","a natural object consisting of a dead animal or person"
"body","the body excluding the head and neck and limbs"
"body","the central message of a communication"
"body","a group of persons associated by some common tie or occupation and regarded as an entity"
"body","a collection of particulars considered as a system"
"body","an individual 3-dimensional object that has mass and that is distinguishable from other objects"
"book","physical object consisting of a number of pages bound together"
"book","a number of sheets such as tickets or stamps bound together on one edge"
"book","a major division of a long written composition"
"book","a written work or composition that has been published in the form of pages bound together"
"book","a compilation of the known facts regarding something or someone"
"book","a written version of a play or other dramatic composition"
"book","a collection of rules or prescribed standards on the basis of which decisions are made"
"book","a collection of playing cards satisfying the rules of a card game"
"book","a record in which commercial accounts are recorded"
"book","to engage for a performance"
"book","to record a charge in a police register"
"book","to arrange for and reserve something for someone else in advance"
"book","to register in a hotel booker"
"buhl","an inlaid furniture decoration"
"bogy","an unidentified (and possibly enemy) aircraft"
"bogy","an evil spirit"
"boom","any of various more-or-less horizontal spars or poles used to extend the foot of a sail or for handling cargo or in mooring"
"boom","a pole carrying an overhead microphone projected over a film or tv set"
"boom","a deep prolonged loud noise"
"boom","a sudden happening that brings good fortune, as a sudden opportunity to make money"
"boom","a state of economic prosperity"
"boom","to grow vigorously"
"boom","to hit hard"
"boom","to make a deep hollow sound"
"boom","to make a resonant sound, like thunder, fireworks, or artillery"
"brad","a small nail"
"brad","to fasten with brads"
"bola","a rope with weights attached to the ends"
